[2022-05-24T23:03:04.186Z] | error | undefined
[2022-06-21T22:37:56.597Z] | error | undefined
[2022-06-21T22:45:50.284Z] | error | undefined
[2022-06-21T22:45:51.222Z] | error | undefined
[2022-06-21T22:46:31.877Z] | error | undefined
[2022-06-21T22:46:31.892Z] | error | undefined
[2022-06-21T22:46:31.892Z] | error | undefined
[2022-06-21T22:46:31.892Z] | error | undefined
[2022-06-21T22:46:31.892Z] | error | undefined
[2022-06-21T22:46:31.892Z] | error | undefined
[2022-06-21T22:47:00.391Z] | error | undefined
[2022-06-21T22:47:13.813Z] | error | undefined
[2022-06-21T22:47:20.016Z] | error | undefined
[2022-06-21T22:47:20.453Z] | error | undefined
[2022-06-21T22:51:49.725Z] | error | undefined
[2022-06-21T22:51:52.256Z] | error | undefined
[2022-06-21T22:51:56.959Z] | error | undefined
[2022-06-21T22:51:57.022Z] | error | undefined
[2022-06-21T22:58:20.696Z] | error | undefined
[2022-06-22T00:30:55.398Z] | error | undefined
[2022-06-22T00:30:56.179Z] | error | undefined
[2022-06-22T00:31:14.038Z] | error | undefined
[2022-06-22T00:36:42.167Z] | error | undefined
[2022-06-22T00:36:43.042Z] | error | undefined
[2022-06-22T00:36:49.183Z] | error | undefined
[2022-06-22T00:36:51.229Z] | error | undefined
[2022-06-22T00:37:39.712Z] | error | undefined
[2022-06-22T00:37:40.212Z] | error | undefined
[2022-06-22T00:37:47.509Z] | error | undefined
[2022-06-22T00:39:39.192Z] | error | undefined
[2022-06-22T00:41:09.049Z] | error | undefined
[2022-06-22T00:42:13.672Z] | error | undefined
[2022-06-22T00:44:01.167Z] | error | undefined
[2022-06-22T00:44:01.932Z] | error | undefined
[2022-06-22T00:44:20.916Z] | error | undefined
[2022-06-22T00:50:13.810Z] | error | undefined
[2022-06-22T01:17:25.225Z] | error | undefined
[2022-06-22T01:17:26.240Z] | error | undefined
[2022-06-22T01:17:38.834Z] | error | undefined
[2022-06-22T01:21:04.358Z] | error | undefined
[2022-06-22T03:52:03.986Z] | error | undefined
[2022-06-22T03:52:04.533Z] | error | undefined
[2022-06-22T03:52:18.329Z] | error | undefined
[2022-06-22T04:02:24.419Z] | error | undefined
[2022-06-22T04:19:16.134Z] | error | undefined
[2022-06-22T04:19:16.603Z] | error | undefined
[2022-06-22T04:19:34.165Z] | error | undefined
[2022-06-22T04:22:36.862Z] | error | undefined
[2022-06-22T13:12:41.325Z] | error | undefined
[2022-06-22T13:12:42.684Z] | error | undefined
[2022-06-22T13:51:27.918Z] | error | undefined
[2022-06-22T13:51:28.074Z] | error | undefined
[2022-06-22T13:51:36.168Z] | error | undefined
[2022-06-22T13:51:36.293Z] | error | undefined
[2022-06-22T13:51:55.214Z] | error | undefined
[2022-06-22T13:51:55.886Z] | error | undefined
[2022-06-22T13:52:05.964Z] | error | undefined
[2022-06-22T13:53:38.695Z] | error | undefined
[2022-06-22T13:54:40.365Z] | error | undefined
[2022-06-22T13:54:40.505Z] | error | undefined
[2022-06-22T13:54:52.974Z] | error | undefined
[2022-06-22T13:54:53.692Z] | error | undefined
[2022-06-22T13:55:07.411Z] | error | undefined
[2022-06-22T13:57:53.108Z] | error | undefined
[2022-06-22T13:58:20.873Z] | error | undefined
[2022-06-22T13:58:20.982Z] | error | undefined
[2022-06-22T13:58:38.950Z] | error | undefined
[2022-06-22T13:58:38.950Z] | error | undefined
[2022-06-22T13:58:38.966Z] | error | undefined
[2022-06-22T13:58:38.966Z] | error | undefined
[2022-06-22T13:58:39.107Z] | error | undefined
[2022-06-22T13:58:39.575Z] | error | undefined
[2022-06-22T13:58:54.481Z] | error | undefined
[2022-06-22T13:59:36.855Z] | error | undefined
[2022-06-22T13:59:37.495Z] | error | undefined
[2022-06-22T13:59:50.495Z] | error | undefined
[2022-06-22T14:00:29.400Z] | error | undefined
[2022-06-22T14:00:29.525Z] | error | undefined
[2022-06-22T14:01:39.194Z] | error | undefined
[2022-06-22T14:02:08.818Z] | error | undefined
[2022-06-22T14:02:08.974Z] | error | undefined
[2022-06-22T14:02:17.817Z] | error | undefined
[2022-06-22T14:02:17.833Z] | error | undefined
[2022-06-22T14:02:17.833Z] | error | undefined
[2022-06-22T14:02:17.833Z] | error | undefined
[2022-06-22T14:02:18.004Z] | error | undefined
[2022-06-22T14:02:18.504Z] | error | undefined
[2022-06-22T14:02:28.895Z] | error | undefined
[2022-06-22T14:02:29.035Z] | error | undefined
[2022-06-22T14:02:35.019Z] | error | undefined
[2022-06-22T14:02:35.019Z] | error | undefined
[2022-06-22T14:02:35.019Z] | error | undefined
[2022-06-22T14:02:35.019Z] | error | undefined
[2022-06-22T14:02:35.191Z] | error | undefined
[2022-06-22T14:02:35.723Z] | error | undefined
[2022-06-22T14:02:54.191Z] | error | undefined
[2022-06-22T14:03:56.752Z] | error | undefined
[2022-06-22T14:03:56.861Z] | error | undefined
[2022-06-22T14:06:20.043Z] | error | undefined
[2022-06-22T14:06:20.699Z] | error | undefined
[2022-06-22T14:06:27.371Z] | error | undefined
[2022-06-22T14:09:09.445Z] | error | undefined
[2022-06-22T14:12:09.563Z] | error | undefined
[2022-06-22T14:12:09.563Z] | error | undefined
[2022-06-22T14:12:09.563Z] | error | undefined
[2022-06-22T14:12:09.579Z] | error | undefined
[2022-06-22T14:12:09.751Z] | error | undefined
[2022-06-22T14:12:10.266Z] | error | undefined
[2022-06-22T14:12:13.719Z] | error | undefined
[2022-06-22T14:12:52.812Z] | error | undefined
[2022-06-22T14:12:52.953Z] | error | undefined
[2022-06-22T14:13:07.593Z] | error | undefined
[2022-06-22T14:13:07.593Z] | error | undefined
[2022-06-22T14:13:07.593Z] | error | undefined
[2022-06-22T14:13:07.593Z] | error | undefined
[2022-06-22T14:13:42.012Z] | error | undefined
[2022-06-22T14:13:42.012Z] | error | undefined
[2022-06-22T14:13:42.012Z] | error | undefined
[2022-06-22T14:13:42.012Z] | error | undefined
[2022-06-22T14:13:42.184Z] | error | undefined
[2022-06-22T14:13:42.606Z] | error | undefined
[2022-06-22T14:13:46.278Z] | error | undefined
[2022-06-22T14:14:06.277Z] | error | undefined
[2022-06-22T14:14:06.418Z] | error | undefined
[2022-06-22T14:14:15.527Z] | error | undefined
[2022-06-22T14:14:15.527Z] | error | undefined
[2022-06-22T14:14:15.542Z] | error | undefined
[2022-06-22T14:14:15.542Z] | error | undefined
[2022-06-22T14:14:34.058Z] | error | undefined
[2022-06-22T14:27:23.642Z] | error | undefined
[2022-06-22T14:33:42.847Z] | error | undefined
[2022-06-22T14:33:42.988Z] | error | undefined
[2022-06-22T14:33:43.566Z] | error | undefined
[2022-06-22T14:33:43.676Z] | error | undefined
[2022-06-22T14:33:58.784Z] | error | undefined
[2022-06-22T14:33:58.784Z] | error | undefined
[2022-06-22T14:33:58.784Z] | error | undefined
[2022-06-22T14:33:58.784Z] | error | undefined
[2022-06-22T14:33:58.925Z] | error | undefined
[2022-06-22T14:33:59.363Z] | error | undefined
[2022-06-22T14:34:04.956Z] | error | undefined
[2022-06-22T14:34:09.050Z] | error | undefined
[2022-06-22T14:34:16.253Z] | error | undefined
[2022-06-22T14:34:16.393Z] | error | undefined
[2022-06-22T14:34:34.438Z] | error | undefined
[2022-06-22T14:34:34.438Z] | error | undefined
[2022-06-22T14:34:34.438Z] | error | undefined
[2022-06-22T14:34:34.438Z] | error | undefined
[2022-06-22T14:38:10.510Z] | error | undefined
[2022-06-22T14:38:10.635Z] | error | undefined
[2022-06-22T14:38:23.604Z] | error | undefined
[2022-06-22T14:56:46.832Z] | error | undefined
[2022-06-22T14:56:46.988Z] | error | undefined
[2022-06-22T14:59:17.889Z] | error | undefined
[2022-06-22T14:59:18.608Z] | error | undefined
[2022-06-22T14:59:38.341Z] | error | undefined
[2022-06-22T14:59:38.341Z] | error | undefined
[2022-06-22T14:59:38.341Z] | error | undefined
[2022-06-22T14:59:38.357Z] | error | undefined
[2022-06-22T14:59:38.357Z] | error | undefined
[2022-06-22T14:59:38.357Z] | error | undefined
[2022-06-22T15:00:03.278Z] | error | undefined
[2022-06-22T15:01:02.713Z] | error | undefined
[2022-06-22T15:01:03.370Z] | error | undefined
[2022-06-22T15:01:11.448Z] | error | undefined
[2022-06-22T15:01:45.040Z] | error | undefined
[2022-06-22T15:01:45.181Z] | error | undefined
[2022-06-22T15:01:45.837Z] | error | undefined
[2022-06-22T15:01:45.978Z] | error | undefined
[2022-06-22T15:02:00.508Z] | error | undefined
[2022-06-22T15:02:03.165Z] | error | undefined
[2022-06-22T15:02:03.727Z] | error | undefined
[2022-06-22T15:02:17.148Z] | error | undefined
[2022-06-22T15:02:18.398Z] | error | undefined
[2022-06-22T15:02:27.586Z] | error | undefined
[2022-06-22T15:02:33.867Z] | error | undefined
[2022-06-22T15:02:49.163Z] | error | undefined
[2022-06-22T15:03:07.756Z] | error | undefined
[2022-06-22T15:03:08.490Z] | error | undefined
[2022-06-22T15:03:19.568Z] | error | undefined
[2022-06-22T15:03:19.584Z] | error | undefined
[2022-06-22T15:03:19.584Z] | error | undefined
[2022-06-22T15:03:19.584Z] | error | undefined
[2022-06-22T15:03:19.584Z] | error | undefined
[2022-06-22T15:03:19.599Z] | error | undefined
[2022-06-22T15:03:27.396Z] | error | undefined
[2022-06-22T15:04:05.817Z] | error | undefined
[2022-06-22T15:04:06.832Z] | error | undefined
[2022-06-22T15:04:06.942Z] | error | undefined
[2022-06-22T15:04:18.191Z] | error | undefined
[2022-06-22T15:04:18.191Z] | error | undefined
[2022-06-22T15:04:18.207Z] | error | undefined
[2022-06-22T15:04:18.207Z] | error | undefined
[2022-06-22T15:04:31.394Z] | error | undefined
[2022-06-22T15:04:32.144Z] | error | undefined
[2022-06-22T15:04:55.659Z] | error | undefined
[2022-06-22T15:04:55.659Z] | error | undefined
[2022-06-22T15:04:55.659Z] | error | undefined
[2022-06-22T15:04:55.659Z] | error | undefined
[2022-06-22T15:04:55.846Z] | error | undefined
[2022-06-22T15:04:56.346Z] | error | undefined
[2022-06-22T15:05:01.908Z] | error | undefined
[2022-06-22T15:05:04.487Z] | error | undefined
[2022-06-22T15:05:36.376Z] | error | undefined
[2022-06-22T15:05:36.517Z] | error | undefined
[2022-06-22T15:05:54.407Z] | error | undefined
[2022-06-22T15:05:54.407Z] | error | undefined
[2022-06-22T15:05:54.407Z] | error | undefined
[2022-06-22T15:05:54.407Z] | error | undefined
[2022-06-22T15:05:54.500Z] | error | undefined
[2022-06-22T15:05:55.172Z] | error | undefined
[2022-06-22T15:06:13.765Z] | error | undefined
[2022-06-22T15:06:37.968Z] | error | undefined
[2022-06-22T15:06:48.639Z] | error | undefined
[2022-06-22T15:06:48.639Z] | error | undefined
[2022-06-22T15:06:48.655Z] | error | undefined
[2022-06-22T15:06:48.655Z] | error | undefined
[2022-06-22T15:06:48.655Z] | error | undefined
[2022-06-22T15:06:48.655Z] | error | undefined
[2022-06-22T15:06:56.686Z] | error | undefined
[2022-06-22T15:06:56.686Z] | error | undefined
[2022-06-22T15:06:56.686Z] | error | undefined
[2022-06-22T15:06:56.686Z] | error | undefined
[2022-06-22T15:06:56.686Z] | error | undefined
[2022-06-22T15:06:56.686Z] | error | undefined
[2022-06-22T15:07:08.607Z] | error | undefined
[2022-06-22T15:07:08.623Z] | error | undefined
[2022-06-22T15:07:08.623Z] | error | undefined
[2022-06-22T15:07:08.623Z] | error | undefined
[2022-06-22T15:07:08.623Z] | error | undefined
[2022-06-22T15:07:08.623Z] | error | undefined
[2022-06-22T15:07:39.778Z] | error | undefined
[2022-06-22T15:08:27.151Z] | error | undefined
[2022-06-22T15:09:45.289Z] | error | undefined
[2022-06-22T15:24:21.930Z] | error | undefined
[2022-06-22T15:35:45.017Z] | error | undefined
[2022-06-22T15:35:45.876Z] | error | undefined
[2022-06-22T15:35:57.266Z] | error | undefined
[2022-06-22T15:36:04.860Z] | error | undefined
[2022-06-22T15:36:05.672Z] | error | undefined
[2022-06-22T15:36:31.531Z] | error | undefined
[2022-06-22T15:39:01.526Z] | error | undefined
[2022-06-22T15:39:01.635Z] | error | undefined
[2022-06-22T15:39:19.478Z] | error | undefined
[2022-06-22T15:39:19.478Z] | error | undefined
[2022-06-22T15:39:19.478Z] | error | undefined
[2022-06-22T15:39:19.494Z] | error | undefined
[2022-06-22T15:39:29.618Z] | error | undefined
[2022-06-22T15:39:29.618Z] | error | undefined
[2022-06-22T15:39:29.618Z] | error | undefined
[2022-06-22T15:39:29.618Z] | error | undefined
[2022-06-22T15:39:29.821Z] | error | undefined
[2022-06-22T15:39:30.290Z] | error | undefined
[2022-06-22T15:39:33.681Z] | error | undefined
[2022-06-22T15:39:57.400Z] | error | undefined
[2022-06-22T15:39:57.556Z] | error | undefined
[2022-06-22T15:40:06.431Z] | error | undefined
[2022-06-22T15:40:06.431Z] | error | undefined
[2022-06-22T15:40:06.446Z] | error | undefined
[2022-06-22T15:40:06.446Z] | error | undefined
[2022-06-22T15:40:06.587Z] | error | undefined
[2022-06-22T15:40:07.024Z] | error | undefined
[2022-06-22T15:40:12.508Z] | error | undefined
[2022-06-22T15:40:25.086Z] | error | undefined
[2022-06-22T15:40:25.227Z] | error | undefined
[2022-06-22T15:40:37.773Z] | error | undefined
[2022-06-22T15:40:37.789Z] | error | undefined
[2022-06-22T15:40:37.789Z] | error | undefined
[2022-06-22T15:40:37.789Z] | error | undefined
[2022-06-22T15:40:37.992Z] | error | undefined
[2022-06-22T15:40:38.429Z] | error | undefined
[2022-06-22T15:41:18.583Z] | error | undefined
[2022-06-22T15:41:44.833Z] | error | undefined
[2022-06-22T15:43:49.266Z] | error | undefined
[2022-06-22T15:43:50.078Z] | error | undefined
[2022-06-22T15:44:07.515Z] | error | undefined
[2022-06-22T15:46:58.354Z] | error | undefined
[2022-06-22T15:48:36.601Z] | error | undefined
[2022-06-22T15:48:37.304Z] | error | undefined
[2022-06-22T15:48:37.382Z] | error | undefined
[2022-06-22T15:48:47.959Z] | error | undefined
[2022-06-22T15:48:49.052Z] | error | undefined
[2022-06-22T15:48:50.037Z] | error | undefined
[2022-06-22T15:48:52.396Z] | error | undefined
[2022-06-22T15:48:53.193Z] | error | undefined
[2022-06-22T15:48:56.552Z] | error | undefined
[2022-06-22T15:48:58.068Z] | error | undefined
[2022-06-22T15:50:17.004Z] | error | undefined
[2022-06-22T15:50:17.785Z] | error | undefined
[2022-06-22T15:50:22.019Z] | error | undefined
[2022-06-22T15:50:22.160Z] | error | undefined
[2022-06-22T15:50:22.816Z] | error | undefined
[2022-06-22T15:50:22.925Z] | error | undefined
[2022-06-22T15:50:43.206Z] | error | undefined
[2022-06-22T15:50:43.784Z] | error | undefined
[2022-06-22T15:50:55.642Z] | error | undefined
[2022-06-22T15:51:02.376Z] | error | undefined
[2022-06-22T15:51:08.032Z] | error | undefined
[2022-06-22T15:51:08.032Z] | error | undefined
[2022-06-22T15:51:08.048Z] | error | undefined
[2022-06-22T15:51:08.048Z] | error | undefined
[2022-06-22T15:51:08.219Z] | error | undefined
[2022-06-22T15:51:08.688Z] | error | undefined
[2022-06-22T15:51:14.688Z] | error | undefined
[2022-06-22T15:51:35.156Z] | error | undefined
[2022-06-22T15:51:50.922Z] | error | undefined
[2022-06-22T15:52:23.155Z] | error | undefined
[2022-06-22T15:52:23.296Z] | error | undefined
[2022-06-22T15:52:35.171Z] | error | undefined
[2022-06-22T15:52:35.171Z] | error | undefined
[2022-06-22T15:52:35.171Z] | error | undefined
[2022-06-22T15:52:35.171Z] | error | undefined
[2022-06-22T15:52:47.702Z] | error | undefined
[2022-06-22T15:52:48.670Z] | error | undefined
[2022-06-22T15:52:48.795Z] | error | undefined
[2022-06-22T15:52:59.264Z] | error | error: invalid input syntax for type numeric: "null" ||| select * from insertPerNatural(1 , 0, '08246630', 1, '', 'Miguel Alberto ', 'Quino Fonseca', 'Peruano', '', '12/14/1953', 173, 2, 1, '', '', '07909267', '01/15/1962', 'Mercedarias 145-Surco', '2755350', '999003405', 'mquino@vqplaw.com', 'Harriet María Antonieta Feldmuth Canovas ', '14.12.1953', '', 1251, false , 1, '', '', '', '', null, '', '', '', '', '', 0, '' , 'Abogado ', 'Vidal, Quino & Polack abogados ', 1, '', 1, '', '', '173', 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, '', 1, 0, 1, 1, 1, 1, 1, '', 1 , 2, 1, 2, 1, '6/22/2022' , 0, '', 'LQ5166', 'Ford', 'Tempo', 'DOLARES', 'null', 0, 0, 1, 1, 1, 1, '', '', 1, 0)
[2022-06-22T15:52:59.264Z] | error | undefined
[2022-06-22T15:53:02.420Z] | error | undefined
[2022-06-22T15:53:02.420Z] | error | undefined
[2022-06-22T15:53:02.420Z] | error | undefined
[2022-06-22T15:53:02.420Z] | error | undefined
[2022-06-22T15:53:10.810Z] | error | error: invalid input syntax for type numeric: "null" ||| select * from insertPerNatural(1 , 0, '08246630', 1, '', 'Miguel Alberto ', 'Quino Fonseca', 'Peruano', '', '12/14/1953', 173, 2, 1, '', '', '07909267', '01/15/1962', 'Mercedarias 145-Surco', '2755350', '999003405', 'mquino@vqplaw.com', 'Harriet María Antonieta Feldmuth Canovas ', '14.12.1953', '', 1251, false , 1, '', '', '', '', null, '', '', '', '', '', 0, '' , 'Abogado ', 'Vidal, Quino & Polack abogados ', 1, '', 1, '', '', '173', 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, '', 1, 0, 1, 1, 1, 1, 1, '', 1 , 2, 1, 2, 1, '6/22/2022' , 0, '', 'LQ5166', 'Ford', 'Tempo', 'DOLARES', 'null', 0, 0, 1, 1, 1, 1, '', '', 1, 0)
[2022-06-22T15:53:10.810Z] | error | undefined
[2022-06-22T15:53:32.669Z] | error | undefined
[2022-06-22T15:53:32.669Z] | error | undefined
[2022-06-22T15:53:32.684Z] | error | undefined
[2022-06-22T15:53:32.684Z] | error | undefined
[2022-06-22T15:54:08.324Z] | error | undefined
[2022-06-22T15:54:08.324Z] | error | undefined
[2022-06-22T15:54:08.324Z] | error | undefined
[2022-06-22T15:54:08.324Z] | error | undefined
[2022-06-22T15:54:08.511Z] | error | undefined
[2022-06-22T15:54:08.964Z] | error | undefined
[2022-06-22T15:54:16.573Z] | error | undefined
[2022-06-22T15:54:22.917Z] | error | undefined
[2022-06-22T15:54:23.058Z] | error | undefined
[2022-06-22T15:54:37.135Z] | error | undefined
[2022-06-22T15:54:37.135Z] | error | undefined
[2022-06-22T15:54:37.135Z] | error | undefined
[2022-06-22T15:54:37.135Z] | error | undefined
[2022-06-22T15:54:47.135Z] | error | undefined
[2022-06-22T15:54:47.307Z] | error | undefined
[2022-06-22T15:55:03.259Z] | error | undefined
[2022-06-22T15:55:03.275Z] | error | undefined
[2022-06-22T15:55:03.275Z] | error | undefined
[2022-06-22T15:55:03.275Z] | error | undefined
[2022-06-22T15:55:03.447Z] | error | undefined
[2022-06-22T15:55:03.978Z] | error | undefined
[2022-06-22T15:55:06.197Z] | error | undefined
[2022-06-22T15:55:17.821Z] | error | error: invalid input syntax for type numeric: "null" ||| select * from insertPerNatural(2 , 0, '41145362', 1, '', 'Luis Miguel', 'Tolmos Lazarte', 'Peruana', '', '09/16/1980', 173, 1, 0, '', '', 'null', null, 'Av. Jorge Chávez 451', '.', '985636831', 'lmtolmos@hotmail.com', '', 'Lima', '', 1272, false , 1, '', '', '', '', null, '', '', '', '', '', 0, '' , 'Comerciante', '.', 1, 'Dueño', 1, '', '', '173', 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, '', 1, 1, 1, 0, 1, 1, 1, 'DONACION', 1 , 2, 1, 2, 1, '6/22/2022' , 0, '', 'ALC040', 'Mazda', 'Mazda 3', 'DOLARES', 'null', 0, 0, 1, 1, 1, 1, '', '', 1, 15251)
[2022-06-22T15:55:17.821Z] | error | undefined
[2022-06-22T15:55:35.415Z] | error | error: invalid input syntax for type numeric: "null" ||| select * from insertPerNatural(2 , 0, '41145362', 1, '', 'Luis Miguel', 'Tolmos Lazarte', 'Peruana', '', '09/16/1980', 173, 1, 0, '', '', 'null', null, 'Av. Jorge Chávez 451', '.', '985636831', 'lmtolmos@hotmail.com', '', 'Lima', '', 1272, false , 1, '', '', '', '', null, '', '', '', '', '', 0, '' , 'Comerciante', '.', 1, 'Dueño', 1, '', '', '173', 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, '', 1, 1, 1, 0, 1, 1, 1, 'DONACION', 1 , 2, 1, 2, 1, '6/22/2022' , 0, '', 'ALC040', 'Mazda', 'Mazda 3', 'DOLARES', 'null', 0, 0, 1, 1, 1, 1, '', '', 1, 15251)
